src,satb,articulation,instrument,duration_s,dest
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_B-PB.wav,S,pizzicato,Solo Violin,1.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_Bb-PB.wav,S,pizzicato,Solo Violin,0.99,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_C-PB.wav,S,pizzicato,Solo Violin,1.08,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_D-PB.wav,S,pizzicato,Solo Violin,1.15,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_D-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_Db-PB.wav,S,pizzicato,Solo Violin,1.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Db-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_E-PB.wav,S,pizzicato,Solo Violin,1.11,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_E-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_Eb-PB.wav,S,pizzicato,Solo Violin,1.24,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_F-PB.wav,S,pizzicato,Solo Violin,1.25,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_G-PB.wav,S,pizzicato,Solo Violin,1.41,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/4_Gb-PB.wav,S,pizzicato,Solo Violin,1.31,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_A-PB.wav,S,pizzicato,Solo Violin,1.15,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_Ab-PB.wav,S,pizzicato,Solo Violin,0.94,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_B-PB.wav,S,pizzicato,Solo Violin,0.77,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_Bb-PB.wav,S,pizzicato,Solo Violin,0.79,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_D-PB.wav,S,pizzicato,Solo Violin,2.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_D-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_Db-PB.wav,S,pizzicato,Solo Violin,0.63,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Db-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_Eb-PB.wav,S,pizzicato,Solo Violin,0.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_F-PB.wav,S,pizzicato,Solo Violin,1.04,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_G-PB.wav,S,pizzicato,Solo Violin,1.37,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/5_Gb-PB.wav,S,pizzicato,Solo Violin,0.89,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_A-PB.wav,S,pizzicato,Solo Violin,0.64,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_Ab-PB.wav,S,pizzicato,Solo Violin,0.63,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_B-PB.wav,S,pizzicato,Solo Violin,0.51,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_Bb-PB.wav,S,pizzicato,Solo Violin,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_C-PB.wav,S,pizzicato,Solo Violin,0.67,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_D-PB.wav,S,pizzicato,Solo Violin,0.69,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_D-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_Db-PB.wav,S,pizzicato,Solo Violin,0.73,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Db-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_E-PB.wav,S,pizzicato,Solo Violin,0.71,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_E-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_Eb-PB.wav,S,pizzicato,Solo Violin,0.79,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_F-PB.wav,S,pizzicato,Solo Violin,0.64,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_G-PB.wav,S,pizzicato,Solo Violin,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/PizzicatoVib/6_Gb-PB.wav,S,pizzicato,Solo Violin,0.64,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/3_A-PB.wav,S,pizzicato,Solo Violin,1.27,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/3_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/3_Ab-PB.wav,S,pizzicato,Solo Violin,0.94,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/3_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/3_B-PB.wav,S,pizzicato,Solo Violin,1.1,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/3_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/3_Bb-PB.wav,S,pizzicato,Solo Violin,1.09,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/3_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_Ab-PB.wav,S,pizzicato,Solo Violin,1.02,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_B-PB.wav,S,pizzicato,Solo Violin,1.19,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_Bb-PB.wav,S,pizzicato,Solo Violin,1.03,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_C-PB.wav,S,pizzicato,Solo Violin,1.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_E-PB.wav,S,pizzicato,Solo Violin,1.59,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_E-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_Eb-PB.wav,S,pizzicato,Solo Violin,0.84,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_G-PB.wav,S,pizzicato,Solo Violin,2.03,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/4_Gb-PB.wav,S,pizzicato,Solo Violin,1.21,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/4_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_A-PB.wav,S,pizzicato,Solo Violin,1.39,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_Ab-PB.wav,S,pizzicato,Solo Violin,0.83,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_B-PB.wav,S,pizzicato,Solo Violin,1.46,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_Bb-PB.wav,S,pizzicato,Solo Violin,0.82,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_C-PB.wav,S,pizzicato,Solo Violin,0.78,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_Db-PB.wav,S,pizzicato,Solo Violin,0.84,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Db-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_F-PB.wav,S,pizzicato,Solo Violin,0.91,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/5_Gb-PB.wav,S,pizzicato,Solo Violin,0.91,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/5_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_A-PB.wav,S,pizzicato,Solo Violin,0.8,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_Ab-PB.wav,S,pizzicato,Solo Violin,0.76,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_B-PB.wav,S,pizzicato,Solo Violin,0.77,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_Bb-PB.wav,S,pizzicato,Solo Violin,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Bb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_C-PB.wav,S,pizzicato,Solo Violin,0.86,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_E-PB.wav,S,pizzicato,Solo Violin,0.97,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_E-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_Eb-PB.wav,S,pizzicato,Solo Violin,0.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_F-PB.wav,S,pizzicato,Solo Violin,0.83,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Spiccato/6_G-PB.wav,S,pizzicato,Solo Violin,0.75,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/Solo Violin/6_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/3_A-PB-loop.wav,S,sustain_long,Solo Violin,4.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/3_A-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/3_Ab-PB-loop.wav,S,sustain_long,Solo Violin,4.86,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/3_Ab-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/3_B-PB-loop.wav,S,sustain_long,Solo Violin,3.46,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/3_B-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/3_G-PB-loop.wav,S,sustain_long,Solo Violin,3.65,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/3_G-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_A-PB.wav,S,sustain_long,Solo Violin,4.06,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_A-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_Ab-PB.wav,S,sustain_long,Solo Violin,2.73,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_C-PB.wav,S,sustain_long,Solo Violin,3.75,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_C-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_D-PB.wav,S,sustain_long,Solo Violin,3.79,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_D-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_Db-PB.wav,S,sustain_long,Solo Violin,3.65,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_Db-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_Eb-PB.wav,S,sustain_long,Solo Violin,3.94,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_Eb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_F-PB.wav,S,sustain_long,Solo Violin,4.45,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_F-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_G-PB.wav,S,sustain_long,Solo Violin,3.55,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_G-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/4_Gb-PB.wav,S,sustain_long,Solo Violin,4.2,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/4_Gb-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/5_Ab-PB.wav,S,sustain_long,Solo Violin,4.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/5_Ab-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/5_B-PB.wav,S,sustain_long,Solo Violin,3.73,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/5_B-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/NoBudgetOrch/SoloViolin/Vibrato/5_Bb-PB.wav,S,sustain_long,Solo Violin,4.23,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/Solo Violin/5_Bb-PB.wav
